ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Age_Group,Income_Range,Total_Campain_Acceptance
4098,1973,Graduation,Married,24639,1,1,28/01/2014,3,20,3,16,0,4,1,3,2,0,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Low,0
5824,1972,PhD,Together,34578,2,1,11/04/2014,1,7,0,1,0,0,0,1,1,0,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",Medium,0
5229,1969,PhD,Together,54132,0,1,16/02/2014,81,30,1,8,0,0,3,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",High,0
4086,1959,Graduation,Married,18690,0,0,28/12/2012,77,6,1,7,23,4,19,1,1,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,64,"(55, 65]",Low,0
2428,1970,Graduation,Married,28164,1,0,04/05/2013,23,3,18,26,11,8,12,3,2,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,53,"(45, 55]",Low,0
8254,1974,PhD,Married,34596,1,0,13/04/2013,48,14,0,2,0,0,7,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,49,"(45, 55]",Medium,0
2836,1972,PhD,Married,43269,1,0,16/09/2013,61,10,1,7,0,0,1,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",High,0
8418,1958,2n Cycle,Single,38741,1,1,30/03/2014,60,7,10,17,8,6,13,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,65,"(55, 65]",Medium,0
7152,1983,Master,Married,27100,1,0,05/04/2013,64,12,0,13,2,0,10,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Low,0
10033,1973,2n Cycle,Divorced,31163,1,0,13/02/2014,54,2,3,10,11,2,10,1,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
274,1973,Graduation,Single,34853,1,1,23/12/2013,75,9,3,15,2,3,2,2,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
922,1979,2n Cycle,Married,31086,1,1,04/05/2013,79,16,2,11,3,0,16,2,1,1,2,8,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",Medium,1
8588,1961,Graduation,Married,60544,1,1,25/08/2012,92,201,2,43,3,5,35,4,5,1,5,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,62,"(55, 65]",High,0
2518,1986,2n Cycle,Together,20491,0,0,25/01/2013,16,5,4,5,4,2,10,1,0,1,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Low,0
3220,1983,Graduation,Married,39922,1,0,14/02/2013,30,29,12,59,19,1,36,2,3,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",High,0
5967,1952,Graduation,Together,33402,1,1,18/07/2013,60,26,2,19,10,5,8,3,2,1,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,71,"(65, 75]",Medium,0
1183,1949,Master,Married,36408,1,1,21/09/2013,11,9,1,4,3,2,3,1,1,0,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,74,"(65, 75]",Medium,0
6856,1979,Graduation,Together,21645,1,0,03/09/2012,75,14,0,23,4,5,19,3,3,0,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,44,"(35, 45]",Low,0
5788,1972,Graduation,Together,46053,1,0,17/02/2013,46,56,10,92,19,7,25,3,3,2,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",High,0
5975,1967,PhD,Single,40304,1,0,30/09/2013,82,37,0,17,0,0,3,1,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,56,"(55, 65]",High,0
4042,1971,Graduation,Divorced,43300,0,1,13/10/2012,87,91,3,52,2,1,31,3,4,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,52,"(45, 55]",High,0
2157,1972,Graduation,Together,26290,1,1,12/01/2013,49,15,8,16,11,5,22,4,2,0,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",Low,0
2945,1955,PhD,Together,46015,1,1,13/04/2014,25,38,0,2,0,0,6,1,1,0,3,7,Accepted,Not Accepted,Not Accepted,Not Accepted,Accepted,not complained,Not Accepted,68,"(65, 75]",High,1
10403,1978,Graduation,Together,16531,1,0,18/06/2014,43,2,13,6,7,5,11,3,3,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Low,0
5074,1986,Master,Married,28072,1,0,08/07/2013,10,30,0,10,2,0,5,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Low,0
7196,1950,PhD,Married,41145,1,1,08/02/2014,20,9,0,3,0,0,1,1,0,0,3,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,73,"(65, 75]",High,0
9672,1970,2n Cycle,Married,23162,1,1,21/12/2013,82,8,3,9,19,4,22,3,1,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,53,"(45, 55]",Low,0
4864,1977,Graduation,Married,34380,1,0,02/05/2013,68,72,7,58,13,1,24,4,4,1,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Medium,0
4706,1966,Graduation,Single,34704,0,1,27/04/2013,65,29,0,5,0,1,5,1,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",Medium,0
3697,1954,Graduation,Together,39898,0,1,12/02/2013,20,69,8,26,12,7,12,2,3,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,69,"(65, 75]",High,0
4220,1970,PhD,Married,59892,0,1,02/11/2013,26,73,0,13,0,1,0,1,2,1,3,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,53,"(45, 55]",High,0
5286,1987,Master,Single,41020,0,0,28/10/2013,68,112,1,54,7,7,36,1,3,2,4,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,36,"(35, 45]",High,0
3102,1981,2n Cycle,Together,19414,1,0,16/10/2013,32,2,3,12,3,5,7,1,1,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,42,"(35, 45]",Low,0
5868,1980,Graduation,Married,19107,1,0,22/08/2013,49,2,4,9,10,5,16,2,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,43,"(35, 45]",Low,0
5763,1972,Master,Together,49854,1,0,10/11/2013,63,123,17,171,39,0,30,5,6,2,5,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",High,0
7494,1950,PhD,Divorced,42873,1,1,21/01/2013,11,209,0,40,3,2,15,4,6,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,73,"(65, 75]",High,0
2005,1990,Graduation,Married,35765,1,0,11/12/2013,86,22,3,30,0,5,15,2,2,0,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,33,"(25, 35]",Medium,0
6885,1977,Graduation,Divorced,32952,1,0,01/12/2013,36,38,0,12,3,1,1,1,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,46,"(45, 55]",Medium,0
5751,1973,2n Cycle,Divorced,31163,1,0,13/02/2014,54,2,3,10,11,2,10,1,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
9,1975,Master,Single,46098,1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",High,0
3865,1977,2n Cycle,Together,20981,0,0,30/04/2013,14,2,12,10,6,13,30,1,3,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,46,"(45, 55]",Low,0
2853,1980,Graduation,Single,51766,1,0,11/03/2014,74,60,51,87,6,20,51,2,4,2,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,43,"(35, 45]",High,0
6310,1978,Graduation,Married,33039,1,0,09/09/2013,4,30,8,12,8,8,12,1,2,0,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Medium,0
10380,1972,Master,Married,37787,1,0,20/09/2013,50,40,1,40,4,3,18,1,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,51,"(45, 55]",Medium,0
3887,1970,Graduation,Single,27242,1,0,11/11/2012,2,3,17,26,20,1,39,2,2,0,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,53,"(45, 55]",Low,0
1998,1976,Graduation,Single,37697,1,0,07/02/2014,82,34,6,21,11,4,8,1,2,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Medium,0
10795,1973,PhD,Married,37401,1,0,06/05/2014,14,19,3,19,3,1,3,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",Medium,0
7998,1958,Graduation,Together,28087,1,1,11/12/2012,77,53,8,17,13,0,21,3,2,2,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,65,"(55, 65]",Low,0
3536,1960,Graduation,Together,19740,0,1,24/03/2013,65,7,11,3,10,4,20,2,1,1,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,63,"(55, 65]",Low,0
125,1958,2n Cycle,Together,53083,1,1,15/05/2013,65,215,7,33,3,0,13,6,5,1,5,7,Not Accepted,Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,65,"(55, 65]",High,1
2804,1975,Master,Single,46098,1,1,18/08/2012,86,57,0,27,0,0,36,4,3,2,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,48,"(45, 55]",High,0
3745,1988,2n Cycle,Married,23331,1,0,04/09/2012,92,5,36,7,0,10,45,2,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,35,"(25, 35]",Low,0
9771,1988,2n Cycle,Single,23331,1,0,05/10/2012,97,104,20,101,24,15,5,6,5,1,5,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,35,"(25, 35]",Low,0
451,1989,Graduation,Single,9255,1,0,20/12/2013,91,9,0,7,2,0,4,1,1,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Low,0
6678,1989,Graduation,Together,31928,1,0,28/03/2014,5,33,4,24,4,2,5,2,3,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Medium,0
73,1953,PhD,Single,51411,1,2,26/05/2013,81,14,0,3,0,0,1,1,0,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,70,"(65, 75]",High,0
10212,1986,Master,Together,42386,1,0,13/01/2013,43,65,4,16,0,4,11,1,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",High,0
6365,1987,2n Cycle,Married,30390,0,0,02/09/2013,5,10,12,12,25,1,20,1,2,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,36,"(35, 45]",Medium,0
5636,1963,Graduation,Single,30983,0,0,09/11/2012,50,51,4,50,12,1,49,1,4,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,60,"(55, 65]",Medium,0
2217,1975,2n Cycle,Married,37284,1,1,29/03/2013,46,11,1,2,2,1,6,1,0,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Medium,0
2544,1951,Master,Divorced,57530,0,1,12/10/2013,68,50,1,27,6,7,1,1,1,1,4,1,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,72,"(65, 75]",High,0
7791,1967,Master,Married,37054,1,1,15/09/2013,89,12,1,6,0,1,5,2,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,56,"(55, 65]",Medium,0
4037,1976,Graduation,Divorced,31859,1,0,14/06/2013,77,3,1,3,8,0,5,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Medium,0
6642,1961,Graduation,Divorced,27215,2,1,23/01/2013,50,30,5,22,8,9,28,4,2,1,4,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,62,"(55, 65]",Low,0
5424,1983,Graduation,Married,39922,1,0,14/02/2013,30,29,12,59,19,1,36,2,3,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",High,0
9530,1988,Graduation,Married,24645,1,0,01/11/2012,16,5,3,4,4,1,0,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,35,"(25, 35]",Low,0
10699,1985,Graduation,Married,44322,1,0,16/06/2014,30,46,0,40,3,0,3,2,3,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,38,"(35, 45]",High,0
9916,1954,Graduation,Married,38998,1,1,03/11/2012,92,34,1,14,0,0,5,3,2,0,3,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,complained,Not Accepted,69,"(65, 75]",Medium,0
8135,1986,Master,Married,27161,1,0,28/10/2013,41,7,4,23,7,0,11,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,37,"(35, 45]",Low,0
4967,1960,PhD,Together,38201,0,1,29/03/2013,19,233,0,23,0,0,12,4,5,1,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,63,"(55, 65]",Medium,0
2130,1982,Graduation,Together,45203,2,0,23/03/2014,4,35,3,67,10,8,24,1,3,1,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,41,"(35, 45]",High,0
8175,1992,Graduation,Married,34935,0,0,21/06/2013,71,34,4,66,3,10,20,1,2,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,31,"(25, 35]",Medium,0
3790,1956,Graduation,Together,34633,2,1,23/01/2014,31,8,1,5,0,0,1,1,1,0,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,67,"(65, 75]",Medium,0
5223,1966,Master,Together,45903,0,1,23/04/2014,80,33,8,10,2,10,3,2,2,1,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",High,0
1626,1973,PhD,Divorced,35860,1,1,19/05/2014,37,15,0,8,4,2,20,2,1,1,2,5,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,50,"(45, 55]",Medium,1
4764,1952,Master,Together,40442,1,1,19/08/2012,52,45,12,52,25,22,13,4,3,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,71,"(65, 75]",High,0
4971,1962,PhD,Together,31497,0,1,06/12/2012,22,108,1,28,13,1,4,2,3,1,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,61,"(55, 65]",Medium,0
10069,1988,Basic,Together,13724,1,0,31/08/2012,43,2,7,5,2,15,27,1,2,0,2,9,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,35,"(25, 35]",Low,1
2262,1965,Master,Together,45143,0,1,26/08/2013,74,202,5,74,11,5,14,3,6,1,5,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",High,0
1131,1967,PhD,Single,52569,0,1,05/04/2014,54,85,0,3,0,0,7,1,2,0,4,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,56,"(55, 65]",High,0
24,1960,Master,Together,17144,1,1,15/02/2014,96,18,2,19,0,2,6,5,3,0,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,63,"(55, 65]",Low,0
3409,1984,Graduation,Single,36108,1,0,15/10/2013,68,141,8,129,3,11,47,3,7,1,4,9,Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,39,"(35, 45]",Medium,1
7943,1975,PhD,Married,36663,1,0,25/04/2014,40,18,0,6,3,3,5,1,1,1,3,2,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Medium,0
800,1960,Graduation,Together,44512,1,1,30/08/2013,57,23,1,6,0,0,2,2,1,0,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,63,"(55, 65]",High,0
11092,1961,Graduation,Married,27116,1,1,02/03/2014,78,12,1,21,2,2,3,2,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,62,"(55, 65]",Low,0
5062,1963,PhD,Married,54072,1,1,27/07/2013,71,35,0,4,0,0,0,1,2,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,60,"(55, 65]",High,0
4480,1973,Master,Married,60432,0,1,09/03/2014,61,365,3,15,4,3,11,5,7,2,5,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,50,"(45, 55]",High,0
1773,1978,2n Cycle,Married,12393,0,0,04/12/2012,38,5,6,15,11,7,13,1,2,0,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Low,0
1764,1975,Graduation,Single,33955,1,0,09/08/2013,92,100,2,128,23,7,10,4,5,1,5,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,48,"(45, 55]",Medium,0
6215,1977,Graduation,Married,31353,1,1,29/12/2013,24,10,0,10,3,1,7,2,1,1,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,46,"(45, 55]",Medium,0
5423,1983,Graduation,Together,28359,1,0,27/10/2013,35,6,0,5,2,1,2,1,1,0,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,40,"(35, 45]",Low,0
3011,1965,Graduation,Married,69139,0,1,27/01/2014,23,86,12,75,33,15,6,1,4,1,5,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",High,0
8286,1965,PhD,Together,51717,0,1,20/08/2013,55,98,1,17,0,1,5,1,3,0,4,7,Not Accepted,Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,58,"(55, 65]",High,1
9668,1971,Graduation,Married,18793,1,0,12/01/2013,14,4,16,20,0,17,20,3,2,0,4,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,52,"(45, 55]",Low,0
7408,1952,PhD,Married,54549,0,1,03/03/2014,8,216,2,6,0,0,9,2,5,1,4,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,71,"(65, 75]",High,0
9986,1982,Graduation,Together,19444,1,0,22/02/2014,8,16,0,23,3,2,10,3,4,1,2,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,41,"(35, 45]",Low,0
3276,1976,2n Cycle,Together,36301,1,0,25/10/2013,53,11,12,35,3,5,12,1,3,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Medium,0
3570,1969,PhD,Together,42731,1,0,21/10/2013,64,159,2,51,6,2,24,3,4,1,5,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",High,0
3783,1959,PhD,Married,52854,1,1,24/03/2014,43,105,0,10,0,1,0,2,2,1,4,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,64,"(55, 65]",High,0
10207,1978,Graduation,Together,22775,1,0,19/06/2013,40,5,1,8,0,0,1,1,1,0,2,8,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Low,0
10785,1969,Graduation,Married,44078,1,1,19/06/2014,17,24,1,10,2,0,4,2,2,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",High,0
2814,1976,Master,Together,30560,1,0,27/06/2013,6,9,1,5,4,5,7,1,1,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,47,"(45, 55]",Medium,0
6866,1969,Master,Together,35924,1,1,23/03/2014,56,8,0,14,2,3,7,1,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,54,"(45, 55]",Medium,0
3829,1979,Basic,Together,24594,1,0,10/12/2013,94,1,3,6,10,0,9,1,1,0,3,5,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,44,"(35, 45]",Low,0
10141,1960,Master,Divorced,39228,0,0,10/05/2013,1,7,1,6,0,3,3,1,0,0,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,63,"(55, 65]",Medium,0
7485,1950,PhD,Widow,56551,1,1,07/05/2014,48,67,4,32,17,2,16,3,2,1,4,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,73,"(65, 75]",High,0
8079,1982,Graduation,Married,22448,1,0,26/02/2014,86,3,1,8,23,2,18,3,2,1,3,3,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,41,"(35, 45]",Low,0
10352,1963,Graduation,Widow,34213,1,1,07/09/2012,2,50,4,28,6,3,26,3,3,1,2,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Accepted,60,"(55, 65]",Medium,0
13,1947,PhD,Widow,25358,0,1,22/07/2013,57,19,0,5,0,0,8,2,1,0,3,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,76,"(75, 85]",Low,0
1834,1978,Master,Single,35544,1,0,08/03/2014,77,30,5,23,4,1,4,1,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,45,"(35, 45]",Medium,0
2285,1954,Master,Together,36634,0,1,28/05/2013,0,213,9,76,4,3,30,3,5,2,5,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,69,"(65, 75]",Medium,0
1404,1968,Graduation,Together,34916,2,0,15/05/2013,89,51,23,82,33,0,42,4,5,1,3,9,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,55,"(45, 55]",Medium,0
2639,1966,Graduation,Single,43602,1,1,10/01/2014,45,19,5,12,10,3,19,3,3,1,2,6,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,57,"(55, 65]",High,0
8299,1989,PhD,Single,33996,0,0,11/09/2013,46,40,2,15,8,0,6,1,1,1,3,4,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,34,"(25, 35]",Medium,0
6437,1985,2n Cycle,Single,41473,1,0,19/06/2013,80,21,8,20,15,3,9,1,2,0,3,7,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,38,"(35, 45]",High,0
7327,1959,PhD,Married,36732,1,1,29/12/2013,71,21,5,3,10,1,7,3,1,1,4,2,Not Accepted,Not Accepted,Not Accepted,Not Accepted,Not Accepted,not complained,Not Accepted,64,"(55, 65]",Medium,0
